Name,population,metalElements,timber,landArea,water,metalAlloys,electronics,housing,food,metalAlloysWaste,housingWaste,electronicsWaste,foodWaste,score
Atlantis,27230.116881321876,0.9101702031416167,2619.2681612051074,36979.18097861674,83119.95916793917,2904.9626485392523,6970.981379304779,12619.04268290161,18998.252660673596,2823,1600,1200,2056,32759355.57965625
Brobdingnag,9816.909755761324,1.5299132387677568,1699.9565682502987,9324.614034825057,6480.009800591991,589.5593448552379,52.70804925580864,4506.340556344562,5763.202928535729,2104,2000,2476,2000,-33270360.33262155
Carpania,13606.057307421277,0.5009350929097243,30548.944547949297,9184.48191824113,38779.190645327915,611.8818863707697,2.117039655711757,5253.3729469760665,4863.158033542817,1348,1800,2530,1400,-4904446.241706686
Dinotopia,10808.28585387757,0.04413353677230289,575.9959699351043,9336.885415428693,19988.9004132025,322.465600474242,778.8759396295202,5269.544848555097,1697.671980294515,1519,1400,1600,1624,-2898981.1902391557
Erewhon,13889.475,0.4800000000000182,136.89999999999932,6944.7375,8000.0,221.61454545454552,1698.3488372093022,7290.0,4876.875,1836,1400,2096,1200,-4567274.724322526
MyCountry,10051.717877956673,0.5348479284084672,667.9508138468519,9259.387101361155,18631.93997293838,619.5159743059553,848.9687549448752,4924.129259469935,1678.4128303907842,1192,1600,1650,1800,-22051776.62044406
